Product Name,Rating,Review Text,Reviewer Name
Sleepyhead RX5 - Single Seater Fabric Recliner (Italian Grey),4.0 out of 5 stars,Sleepy head recliner is easy to install.
The fabric and color is matching what u see on Amazon. Comfortable and can sit on longer time and back side is durable.
Over all the product is value for money.,Irfan mir
Sleepyhead RX5 - Single Seater Fabric Recliner (Italian Grey),5.0 out of 5 stars,Very comfortable recliner. Reclines pretty well. Motorized controls work really well. Quality of the material is also pretty good.,Placeholder
Sleepyhead RX5 - Single Seater Fabric Recliner (Italian Grey),4.0 out of 5 stars,Using this chair daily for over a month.. very comfortable.. excellent build quality.. feels like it should last for ling time.. value for money considering other options available..,Sameer J.
APPLE FURNITURE Alloy Steel Executive Director Office Visitor Study Home Chair With Arm Rest, Double Pipe Frame And Cushion Seat Back (Set Of 1Pc) (Coffee),4.0 out of 5 stars,Chair is good, but the height of the chair is too short. Does not give any head support and arm rest is too low. Unfortunately there is no replacement in other sizes.

This is not meant for adults.,anamika shah
APPLE FURNITURE Alloy Steel Executive Director Office Visitor Study Home Chair With Arm Rest, Double Pipe Frame And Cushion Seat Back (Set Of 1Pc) (Coffee),3.0 out of 5 stars,Chair is strong enough but Cushing effect is very much low in quality.,Sanjoy
APPLE FURNITURE Alloy Steel Executive Director Office Visitor Study Home Chair With Arm Rest, Double Pipe Frame And Cushion Seat Back (Set Of 1Pc) (Coffee),4.0 out of 5 stars,Quite chair nice look but seting comfort not good when u seting on chair not feeling comfort at all,Anupam B.
APPLE FURNITURE Alloy Steel Executive Director Office Visitor Study Home Chair With Arm Rest, Double Pipe Frame And Cushion Seat Back (Set Of 1Pc) (Coffee),4.0 out of 5 stars,The chair is definitely a deal. Value for money.,debojit
APPLE FURNITURE Alloy Steel Executive Director Office Visitor Study Home Chair With Arm Rest, Double Pipe Frame And Cushion Seat Back (Set Of 1Pc) (Coffee),5.0 out of 5 stars,COMFORTABLE CHAIR,NISHA RANI
APPLE FURNITURE Alloy Steel Executive Director Office Visitor Study Home Chair With Arm Rest, Double Pipe Frame And Cushion Seat Back (Set Of 1Pc) (Coffee),5.0 out of 5 stars,COMFORTABLE CUSHION AND HEAVY DUTY FRAME CHAIR,RAM NIWAS
APPLE FURNITURE Alloy Steel Executive Director Office Visitor Study Home Chair With Arm Rest, Double Pipe Frame And Cushion Seat Back (Set Of 1Pc) (Coffee),4.0 out of 5 stars,Chair is good, but the height of the chair is too short. Does not give any head support and arm rest is too low. Unfortunately there is no replacement in other sizes.

This is not meant for adults.,anamika shah
APPLE FURNITURE Alloy Steel Executive Director Office Visitor Study Home Chair With Arm Rest, Double Pipe Frame And Cushion Seat Back (Set Of 1Pc) (Coffee),3.0 out of 5 stars,Chair is strong enough but Cushing effect is very much low in quality.,Sanjoy
APPLE FURNITURE Alloy Steel Executive Director Office Visitor Study Home Chair With Arm Rest, Double Pipe Frame And Cushion Seat Back (Set Of 1Pc) (Coffee),4.0 out of 5 stars,Quite chair nice look but seting comfort not good when u seting on chair not feeling comfort at all,Anupam B.
APPLE FURNITURE Alloy Steel Executive Director Office Visitor Study Home Chair With Arm Rest, Double Pipe Frame And Cushion Seat Back (Set Of 1Pc) (Coffee),4.0 out of 5 stars,The chair is definitely a deal. Value for money.,debojit
APPLE FURNITURE Alloy Steel Executive Director Office Visitor Study Home Chair With Arm Rest, Double Pipe Frame And Cushion Seat Back (Set Of 1Pc) (Coffee),5.0 out of 5 stars,COMFORTABLE CHAIR,NISHA RANI
APPLE FURNITURE Alloy Steel Executive Director Office Visitor Study Home Chair With Arm Rest, Double Pipe Frame And Cushion Seat Back (Set Of 1Pc) (Coffee),5.0 out of 5 stars,COMFORTABLE CUSHION AND HEAVY DUTY FRAME CHAIR,RAM NIWAS
Solid Sheesham Wood 6 Seater Sofa Set for Living Room | Wooden Sofa Set for Home & Office Furniture,5.0 out of 5 stars,Nice Product and quality are very good easly use for assemble and fabric are very good quality i love it,Parkash barode
Solid Sheesham Wood 6 Seater Sofa Set for Living Room | Wooden Sofa Set for Home & Office Furniture,5.0 out of 5 stars,Nice Product and quality are very good easly use for assemble and fabric are very good quality i love it,Parkash barode
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),5.0 out of 5 stars,The product was very nicely packed and delivered within a week.

I assembled it myself within an hour and half, it took some time to figureout everything thou. The assembly instructions document was helpful, however you have to read and understand the images carefully and arrange the parts.

It was sturdy enough once you tighten the 2 inch screws provide for attaching each of the selves.

I liked the packaging most. I wasn't expecting such good packing for this product. Overall, it was good product and value for money.,Arijit Dhar
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),4.0 out of 5 stars,Good rack, size is just as mentioned, sturdy enough, assembly instructions provided so it was easy to do. Finishing could be better, minor cracks here and there which can be hidden in "blind zones" while assembling, also be ready to spend time on cleaning glue remains. Overall good product.,Kateryna G.
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),5.0 out of 5 stars,The quality of board is great, taken the price. Sleek design and good storage capacity, can easily store a hundred books or so.

Assembly is fairly difficult, but the instructions are faiely clear. Requires two people to assemble it.

Overall a 4+🌟,Ritu J
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),3.0 out of 5 stars,Holes in wrong spots, feels cheaper and narrower than shown in pic. Kinda unstable / not as sturdy

Assembly wasn’t hard though. Average,arc
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),5.0 out of 5 stars,This book shelf is having sufficient space to organise the books and magazines.It occupied very less space in drawing room.Good material is used.Good look.,Vinod joshi
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),4.0 out of 5 stars,It's a beautiful shelf. It took time to assemble it and is a bit complicated. The one thing I didn't like is that the screws are visible from the sides ,but on the bright side it's strong and spacious and has a fine finish.,Tom Luise
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),5.0 out of 5 stars,It’s cute, it’s aesthetically pleasing, doesn’t take up too much space, the quality seems fine, can store a lot of books for me, it can blend seamlessly into the space or standout, if you want it to, and totally worth the price.,Punya Madhukar
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),4.0 out of 5 stars,No shelf with 12 inch width was available in local market. This is perfect fit for my available space.
Assembly is easy.
Ply quality is not good, it's just okay.
Upper part of 3 compartment is loose , additional clamping or screwing arrangement is required. If one additional plank is provided to have 2 cabinet of 3 compartment, it will be better.,Placeholder
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),5.0 out of 5 stars,The product was very nicely packed and delivered within a week.

I assembled it myself within an hour and half, it took some time to figureout everything thou. The assembly instructions document was helpful, however you have to read and understand the images carefully and arrange the parts.

It was sturdy enough once you tighten the 2 inch screws provide for attaching each of the selves.

I liked the packaging most. I wasn't expecting such good packing for this product. Overall, it was good product and value for money.,Arijit Dhar
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),4.0 out of 5 stars,Good rack, size is just as mentioned, sturdy enough, assembly instructions provided so it was easy to do. Finishing could be better, minor cracks here and there which can be hidden in "blind zones" while assembling, also be ready to spend time on cleaning glue remains. Overall good product.,Kateryna G.
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),5.0 out of 5 stars,The quality of board is great, taken the price. Sleek design and good storage capacity, can easily store a hundred books or so.

Assembly is fairly difficult, but the instructions are faiely clear. Requires two people to assemble it.

Overall a 4+🌟,Ritu J
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),3.0 out of 5 stars,Holes in wrong spots, feels cheaper and narrower than shown in pic. Kinda unstable / not as sturdy

Assembly wasn’t hard though. Average,arc
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),5.0 out of 5 stars,This book shelf is having sufficient space to organise the books and magazines.It occupied very less space in drawing room.Good material is used.Good look.,Vinod joshi
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),4.0 out of 5 stars,It's a beautiful shelf. It took time to assemble it and is a bit complicated. The one thing I didn't like is that the screws are visible from the sides ,but on the bright side it's strong and spacious and has a fine finish.,Tom Luise
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),5.0 out of 5 stars,It’s cute, it’s aesthetically pleasing, doesn’t take up too much space, the quality seems fine, can store a lot of books for me, it can blend seamlessly into the space or standout, if you want it to, and totally worth the price.,Punya Madhukar
Lukzer 6 Layer Engineered Wood Bookshelf Multipurpose Home Decor Storage Rack Showcase Organizer for Living Room, Kitchen, Bedroom(MR-005/Oak Brown /180 x 33 x 24cm) DIY (Do It Yourself),4.0 out of 5 stars,No shelf with 12 inch width was available in local market. This is perfect fit for my available space.
Assembly is easy.
Ply quality is not good, it's just okay.
Upper part of 3 compartment is loose , additional clamping or screwing arrangement is required. If one additional plank is provided to have 2 cabinet of 3 compartment, it will be better.,Placeholder
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,5.0 out of 5 stars,Affordable and strong, really impressed by the quality and Happy with the product!,Karan
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,1.0 out of 5 stars,Worst service and product which I ever ordered from Amazon. The supplier not interested in attending customer complaint tried to connect more than 5 times... no manual how to assemble the product.. waste of money..,Devendra Singh Chauhan
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,5.0 out of 5 stars,Value for money,Arunraj AP
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,1.0 out of 5 stars,Usme company ka nam bhi nahi hai. Big chitter. very poor quality.i want to return this product .fittig hol is not in order Not like photo. Please return this product and give me my money back .,Anita Singh
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,5.0 out of 5 stars,Product is awesome and can be procured for home decor light weight easily can be fitted,PINAKI SUTRADHAR
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,1.0 out of 5 stars,Just received wooden pieces,there is no instruction card to assemble and not even single screw along. Don't know how to assemble. Return procedure is also not reflecting,Mohit kumar
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,5.0 out of 5 stars,Value for money and nice storage capacity.
Looks amazing really appreciate work of this product very satisfied thank you so much,Amazon Customer
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,1.0 out of 5 stars,Outer packaging was damaged.
Product is difficult to assemble. There is no instruction manual provided inside the box.,Amazon Customer
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,5.0 out of 5 stars,Affordable and strong, really impressed by the quality and Happy with the product!,Karan
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,1.0 out of 5 stars,Worst service and product which I ever ordered from Amazon. The supplier not interested in attending customer complaint tried to connect more than 5 times... no manual how to assemble the product.. waste of money..,Devendra Singh Chauhan
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,5.0 out of 5 stars,Value for money,Arunraj AP
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,1.0 out of 5 stars,Usme company ka nam bhi nahi hai. Big chitter. very poor quality.i want to return this product .fittig hol is not in order Not like photo. Please return this product and give me my money back .,Anita Singh
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,5.0 out of 5 stars,Product is awesome and can be procured for home decor light weight easily can be fitted,PINAKI SUTRADHAR
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,1.0 out of 5 stars,Just received wooden pieces,there is no instruction card to assemble and not even single screw along. Don't know how to assemble. Return procedure is also not reflecting,Mohit kumar
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,5.0 out of 5 stars,Value for money and nice storage capacity.
Looks amazing really appreciate work of this product very satisfied thank you so much,Amazon Customer
Deion Wooden Center Table, End Sofa, Bedside Table, Corner Coffee Table with Solid Finish Space Saving Furniture with Storage for Living Room, Bedroom|Home Decor Items,1.0 out of 5 stars,Outer packaging was damaged.
Product is difficult to assemble. There is no instruction manual provided inside the box.,Amazon Customer
Dime Store Engineered Wood Set Top Box Stand TV Stand WiFi Router Rack Wall Shelf for Living Room Stylish Hanging Rack Organizer Shelf Furniture (Brown),5.0 out of 5 stars,Quality of the product is good and it is easy to fix,Jessin
Dime Store Engineered Wood Set Top Box Stand TV Stand WiFi Router Rack Wall Shelf for Living Room Stylish Hanging Rack Organizer Shelf Furniture (Brown),4.0 out of 5 stars,Good Product, packaging is good also wooden quality is good,Placeholder
Dime Store Engineered Wood Set Top Box Stand TV Stand WiFi Router Rack Wall Shelf for Living Room Stylish Hanging Rack Organizer Shelf Furniture (Brown),1.0 out of 5 stars,Product is not similar as in the image, also, it does not have screw point only 2 with each board .. not good quality. If the water csprah the whole bord will be damage. Not recommended,Joji Thomas Eapen
Dime Store Engineered Wood Set Top Box Stand TV Stand WiFi Router Rack Wall Shelf for Living Room Stylish Hanging Rack Organizer Shelf Furniture (Brown),5.0 out of 5 stars,Delivery was in time, happy to
receive product, easy to assemble and install. Quality is good at a very best price offer value for money. Finish and size is perfect for Set Top box and Router. Colour matched with my existing TV cabinet.,yeshwant chitalkar
Dime Store Engineered Wood Set Top Box Stand TV Stand WiFi Router Rack Wall Shelf for Living Room Stylish Hanging Rack Organizer Shelf Furniture (Brown),3.0 out of 5 stars,Okish. Barely does it's job. Absolutely nothing fancy to write about this.

If you expose it to even a little water it'll break down.

It's quality is equivalent of cardboard. Not even particle board.

However, for 280₹, we get what we pay for.,Arun
Dime Store Engineered Wood Set Top Box Stand TV Stand WiFi Router Rack Wall Shelf for Living Room Stylish Hanging Rack Organizer Shelf Furniture (Brown),5.0 out of 5 stars,Wonderful product as expected. Its very stable and useful as mentioned,Jayesh Goyal
Dime Store Engineered Wood Set Top Box Stand TV Stand WiFi Router Rack Wall Shelf for Living Room Stylish Hanging Rack Organizer Shelf Furniture (Brown),4.0 out of 5 stars,It's very useful and easy to installation product. I am using for internet router.If your requirement is as the same then you can purchase this product.,Soumyadeep Banerjee
Dime Store Engineered Wood Set Top Box Stand TV Stand WiFi Router Rack Wall Shelf for Living Room Stylish Hanging Rack Organizer Shelf Furniture (Brown),5.0 out of 5 stars,,Likash Ahammed
Dime Store Engineered Wood Set Top Box Stand TV Stand WiFi Router Rack Wall Shelf for Living Room Stylish Hanging Rack Organizer Shelf Furniture (Brown),5.0 out of 5 stars,Quality of the product is good and it is easy to fix,Jessin
Dime Store Engineered Wood Set Top Box Stand TV Stand WiFi Router Rack Wall Shelf for Living Room Stylish Hanging Rack Organizer Shelf Furniture (Brown),4.0 out of 5 stars,Good Product, packaging is good also wooden quality is good,Placeholder
Dime Store Engineered Wood Set Top Box Stand TV Stand WiFi Router Rack Wall Shelf for Living Room Stylish Hanging Rack Organizer Shelf Furniture (Brown),1.0 out of 5 stars,Product is not similar as in the image, also, it does not have screw point only 2 with each board .. not good quality. If the water csprah the whole bord will be damage. Not recommended,Joji Thomas Eapen
