Product Name,Rating,Review Text,Reviewer Name
Levi's Mens's 512 Slim Tapered Fit Jeans,5.0 out of 5 stars,Iam using this jeans one of good product. Totally satisfied
Levi's 511 Men's Slim Fit Mid Rise Jeans,1.0 out of 5 stars,Quality and packaging seems of copy product , tags was also not fixed they are into pocket
,Sachin.jain
Levi's 511 Men's Slim Fit Mid Rise Jeans,5.0 out of 5 stars,Good
,Kaustubh
Levi's 511 Men's Slim Fit Mid Rise Jeans,4.0 out of 5 stars,Very good jeans good fitting and everything . Only thing I didn't like was that it was only 72%cotton remaining polyester and elastane. 98 and 100 cotton will last a lot longer than this and also if some burning ash(at home fire or kiln) or something lands on it the spot will lose colour because of the polyester.
,Prateek
Levi's 511 Men's Slim Fit Mid Rise Jeans,5.0 out of 5 stars,It's good looking.l like this product
,Saksham Garg
Levi's Men Tapered Jeans,1.0 out of 5 stars,Bed quality
,Ruby khan
Levi's Men Tapered Jeans,1.0 out of 5 stars,Bed quality
,Ruby khan
Wrangler Men's Millard Straight Fit Mid-Rise Jeans,5.0 out of 5 stars,Fitting was fantastic and looks was fantastic..
,Pranali
Wrangler Men's Millard Straight Fit Mid-Rise Jeans,1.0 out of 5 stars,Defective product. It's 2nd grade materials.
,Subrata Kumar Choudhury
Wrangler Men's Millard Straight Fit Mid-Rise Jeans,5.0 out of 5 stars,Fitting was fantastic and looks was fantastic..
,Pranali
Wrangler Men's Millard Straight Fit Mid-Rise Jeans,1.0 out of 5 stars,Defective product. It's 2nd grade materials.
,Subrata Kumar Choudhury
Spykar Men's Slim Jeans,2.0 out of 5 stars,purchased same brand ,same size ,same fit jeans from another e commerce site a few month ago which was good product with nice fitting.
,rajat Agrawal
Spykar Men's Slim Jeans,4.0 out of 5 stars,Vsggagagau
,Vigneshwarreddy
Spykar Men's Slim Jeans,1.0 out of 5 stars,Extremely short lenght , not recommended
,Javed Khan
Spykar Men's Slim Jeans,1.0 out of 5 stars,The quality of the jeans is very bad. After a single handcwash. The Jean has become shapeless
,Amit mehta
Spykar Men's Slim Jeans,2.0 out of 5 stars,purchased same brand ,same size ,same fit jeans from another e commerce site a few month ago which was good product with nice fitting.
,rajat Agrawal
Spykar Men's Slim Jeans,4.0 out of 5 stars,Vsggagagau
,Vigneshwarreddy
Spykar Men's Slim Jeans,1.0 out of 5 stars,Extremely short lenght , not recommended
,Javed Khan
Spykar Men's Slim Jeans,1.0 out of 5 stars,The quality of the jeans is very bad. After a single handcwash. The Jean has become shapeless
,Amit mehta
Wrangler Men's Regular Jeans,5.0 out of 5 stars,Perfect fit
,Vanarasi V V S N Murthy
Wrangler Men's Regular Jeans,5.0 out of 5 stars,Perfect fit
,Vanarasi V V S N Murthy
Pepe Jeans Men Regular Fit Jeans,5.0 out of 5 stars,Perfect size and quality product 😊
,Ved
Pepe Jeans Men Regular Fit Jeans,1.0 out of 5 stars,bad quality 😔
,Nagarjuna
Pepe Jeans Men Regular Fit Jeans,4.0 out of 5 stars,All is good,but it's pocket is short.
,Alok K.
Pepe Jeans Men Regular Fit Jeans,5.0 out of 5 stars,Perfect size and quality product 😊
,Ved
Pepe Jeans Men Regular Fit Jeans,1.0 out of 5 stars,bad quality 😔
,Nagarjuna
Pepe Jeans Men Regular Fit Jeans,4.0 out of 5 stars,All is good,but it's pocket is short.
,Alok K.
Pepe Jeans Men Regular Fit Jeans,5.0 out of 5 stars,Really ,Branded jeans and superb fitting thanks Amazon
,Rajendra Singh Mandloi
Pepe Jeans Men Regular Fit Jeans,5.0 out of 5 stars,Really ,Branded jeans and superb fitting thanks Amazon
,Rajendra Singh Mandloi
Wrangler Men's Millard Straight Fit Mid-Rise Jeans,1.0 out of 5 stars,Amazon team must be check is product quality before published on his e-commerce portal
,diwakar chauhan
Wrangler Men's Millard Straight Fit Mid-Rise Jeans,4.0 out of 5 stars,The stitch quality is not that great
,Clive Dsouza
Wrangler Men's Millard Straight Fit Mid-Rise Jeans,2.0 out of 5 stars,I saw the same product in wrangler shop. The difference in cloth is huge. I got a product which has a way too elastic stretch cloth something not warranted for a mid rise fit. The cloth in shop was more durable and denim like. Sadly I went for discount at Amazon and ended up buying a cheap and quality product.
,Sameer
Wrangler Men's Millard Straight Fit Mid-Rise Jeans,1.0 out of 5 stars,Amazon team must be check is product quality before published on his e-commerce portal
,diwakar chauhan
Wrangler Men's Millard Straight Fit Mid-Rise Jeans,4.0 out of 5 stars,The stitch quality is not that great
,Clive Dsouza
Wrangler Men's Millard Straight Fit Mid-Rise Jeans,2.0 out of 5 stars,I saw the same product in wrangler shop. The difference in cloth is huge. I got a product which has a way too elastic stretch cloth something not warranted for a mid rise fit. The cloth in shop was more durable and denim like. Sadly I went for discount at Amazon and ended up buying a cheap and quality product.
,Sameer
Lee Men's Rodeo Regular Fit Mid-Rise Jeans,1.0 out of 5 stars,Poor quality. It can't be Lee. I return it.
,jitul
Lee Men's Rodeo Regular Fit Mid-Rise Jeans,1.0 out of 5 stars,Duplicat
,Stupid
Lee Men's Rodeo Regular Fit Mid-Rise Jeans,1.0 out of 5 stars,Poor quality. It can't be Lee. I return it.
,jitul
Lee Men's Rodeo Regular Fit Mid-Rise Jeans,1.0 out of 5 stars,Duplicat
,Stupid
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,5.0 out of 5 stars,Excellent fit and quality. Unfortunately, the price has gone up now. I wish I could have picked a few more in the sale.
,Vijay Chander
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,4.0 out of 5 stars,Good fit, nice colour and Good stitching, length is little more.
Overall good product
,AG
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,5.0 out of 5 stars,Product fits good and same color as pic..
,arjun
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,1.0 out of 5 stars,Product is totally useless. Its not worth to buy the product. Its better to buy rs 200 rupees jeans than buying this one. There is just a logo of levis pasted on ut but the fabric is not at all good. So it is highly recommended not to but this jeans.
,Lalit kumar
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,3.0 out of 5 stars,Jeans in not slim fit. wide at bottom. Jeans fabric is very soft, and light weight.
No good fitting.
,Vikash
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,5.0 out of 5 stars,First I don't know ki original ayega ki nhi, but jab recive hua or maine wear krke dekha to most comfortable jeans. Also this is genuine Levis jeans. Go for it👖👍
,Kuldeep Sharma
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,4.0 out of 5 stars,Amazing product, only the length is long, can be folded or altered by tailor.
,Aegon
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,5.0 out of 5 stars,Genuine product from Lee, stretchable jeans with comfortable perfect fit. Effective to buy in amazon then in shops pertaining to cost. Liked the product:)
,Gururaj gaddi
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,5.0 out of 5 stars,Excellent fit and quality. Unfortunately, the price has gone up now. I wish I could have picked a few more in the sale.
,Vijay Chander
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,4.0 out of 5 stars,Good fit, nice colour and Good stitching, length is little more.
Overall good product
,AG
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,5.0 out of 5 stars,Product fits good and same color as pic..
,arjun
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,1.0 out of 5 stars,Product is totally useless. Its not worth to buy the product. Its better to buy rs 200 rupees jeans than buying this one. There is just a logo of levis pasted on ut but the fabric is not at all good. So it is highly recommended not to but this jeans.
,Lalit kumar
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,3.0 out of 5 stars,Jeans in not slim fit. wide at bottom. Jeans fabric is very soft, and light weight.
No good fitting.
,Vikash
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,5.0 out of 5 stars,First I don't know ki original ayega ki nhi, but jab recive hua or maine wear krke dekha to most comfortable jeans. Also this is genuine Levis jeans. Go for it👖👍
,Kuldeep Sharma
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,4.0 out of 5 stars,Amazing product, only the length is long, can be folded or altered by tailor.
,Aegon
Levi's Men's 511 Slim Fit Mid-Rise Stretchable Jeans,5.0 out of 5 stars,Genuine product from Lee, stretchable jeans with comfortable perfect fit. Effective to buy in amazon then in shops pertaining to cost. Liked the product:)
,Gururaj gaddi
Lee Men's Eric Skinny Fit Low-Rise Jeans,5.0 out of 5 stars,Value of money
,Keya Das
Lee Men's Eric Skinny Fit Low-Rise Jeans,5.0 out of 5 stars,Perfect fit
,YATHISH KS
Lee Men's Eric Skinny Fit Low-Rise Jeans,5.0 out of 5 stars,Value of money
,Keya Das
Lee Men's Eric Skinny Fit Low-Rise Jeans,5.0 out of 5 stars,Perfect fit
,YATHISH KS
Wrangler Men's Skanders Slim Fit Low-Rise Jeans,5.0 out of 5 stars,Nice fitting and quality is vgood
,Sai
Wrangler Men's Skanders Slim Fit Low-Rise Jeans,5.0 out of 5 stars,Nice fitting and quality is vgood
,Sai
Pepe Jeans Men Regular Fit Jeans,4.0 out of 5 stars,Quality just superb....
,Arun
Pepe Jeans Men Regular Fit Jeans,5.0 out of 5 stars,Quality is best of this product
,pranay lakra
Pepe Jeans Men Regular Fit Jeans,1.0 out of 5 stars,Product is not 100% genuin
,Poornasivasai
Pepe Jeans Men Regular Fit Jeans,3.0 out of 5 stars,Size not perfect for me.
,SREERAG
Pepe Jeans Men Regular Fit Jeans,4.0 out of 5 stars,Quality just superb....
,Arun
Pepe Jeans Men Regular Fit Jeans,5.0 out of 5 stars,Quality is best of this product
,pranay lakra
Pepe Jeans Men Regular Fit Jeans,1.0 out of 5 stars,Product is not 100% genuin
,Poornasivasai
Pepe Jeans Men Regular Fit Jeans,3.0 out of 5 stars,Size not perfect for me.
,SREERAG
Spykar Men Regular Fit Jeans,5.0 out of 5 stars,Good
,Who will install this system
Spykar Men Regular Fit Jeans,5.0 out of 5 stars,Good
,Who will install this system
Pepe Jeans Men's Vapour Slim Fit Mid Rise Jeans,1.0 out of 5 stars,Display show Black and revieve Blue colour not happy'
,nitesh
Pepe Jeans Men's Vapour Slim Fit Mid Rise Jeans,4.0 out of 5 stars,Good quality
,Smita k.
Pepe Jeans Men's Vapour Slim Fit Mid Rise Jeans,1.0 out of 5 stars,Display show Black and revieve Blue colour not happy'
,nitesh
Pepe Jeans Men's Vapour Slim Fit Mid Rise Jeans,4.0 out of 5 stars,Good quality
,Smita k.
Lee Men Regular Fit Jeans,3.0 out of 5 stars,Very average quality of denim, stitching not neat . Overall ok product of medium quality. Fit is fine because of stretchable fabric
,Sid
Lee Men Regular Fit Jeans,2.0 out of 5 stars,the image shows it to be a regular/relaxed fit. but it is a tigher fit than that. the mid rise does not feel to be mid rise but rather lower. the cloth material does not feel like original Lee's. spandex is on the higher side.
,shivb
Lee Men Regular Fit Jeans,1.0 out of 5 stars,I bought this jeans after wearing it 3 4 times it's cloths starting get torn very bad experience.
,Neharika
Lee Men Regular Fit Jeans,3.0 out of 5 stars,Very average quality of denim, stitching not neat . Overall ok product of medium quality. Fit is fine because of stretchable fabric
,Sid
Lee Men Regular Fit Jeans,2.0 out of 5 stars,the image shows it to be a regular/relaxed fit. but it is a tigher fit than that. the mid rise does not feel to be mid rise but rather lower. the cloth material does not feel like original Lee's. spandex is on the higher side.
,shivb
Lee Men Regular Fit Jeans,1.0 out of 5 stars,I bought this jeans after wearing it 3 4 times it's cloths starting get torn very bad experience.
,Neharika
Pepe Jeans Men's Vapour Slim Fit Mid Rise Jeans,5.0 out of 5 stars,Good product, good price
,VK
Pepe Jeans Men's Vapour Slim Fit Mid Rise Jeans,5.0 out of 5 stars,Good product, good price
,VK
Pepe Jeans Men Regular Fit Jeans,5.0 out of 5 stars,You will not find better jeans than this. Amazing quality of fabric
,Himanshu
Pepe Jeans Men Regular Fit Jeans,5.0 out of 5 stars,You will not find better jeans than this. Amazing quality of fabric
,Himanshu
Pepe Jeans Men Regular Fit Jeans,5.0 out of 5 stars,Original product. No wear & tear. Colour is same as shown in app. Perfect fitting.
,SHAYAN ROY CHOWDHURY
Pepe Jeans Men Regular Fit Jeans,5.0 out of 5 stars,Original product. No wear & tear. Colour is same as shown in app. Perfect fitting.
,SHAYAN ROY CHOWDHURY
Pepe Jeans Men's Slim Fit Jeans,1.0 out of 5 stars,Can this jeans provide the stretch? So I could place the order ?

This jeans seems good, can you be specific about the material used in thjs jeans, only cotton blend is written in the product description.
,Can this jeans provide the stretch?
Pepe Jeans Men's Slim Fit Jeans,1.0 out of 5 stars,Can this jeans provide the stretch? So I could place the order ?

This jeans seems good, can you be specific about the material used in thjs jeans, only cotton blend is written in the product description.
,Can this jeans provide the stretch?
Spykar Men's Skinny Fit Low-Rise Jeans,5.0 out of 5 stars,Nice preduct
,Wrong size send
Spykar Men's Skinny Fit Low-Rise Jeans,3.0 out of 5 stars,Botam length is big
Product metrial is Average
Perfect fitting but leg fitting is big and leg length is big
,Bhupendra
Spykar Men's Skinny Fit Low-Rise Jeans,5.0 out of 5 stars,Nice preduct
,Wrong size send
Spykar Men's Skinny Fit Low-Rise Jeans,3.0 out of 5 stars,Botam length is big
Product metrial is Average
Perfect fitting but leg fitting is big and leg length is big
,Bhupendra
Spykar Men's Rover Regular Fit Mid-Rise Jeans,5.0 out of 5 stars,👍
,HARI OM SHARAN
Spykar Men's Rover Regular Fit Mid-Rise Jeans,1.0 out of 5 stars,Really poor material jeans. Doesn't seems like original spykar. Also, local dye on the jeans. If there would be an option to give -1 star then i would really appreciate that.
,mohd shawaj
Spykar Men's Rover Regular Fit Mid-Rise Jeans,4.0 out of 5 stars,Good fitting and value for money 🙂💰
,Amazon Customer
Spykar Men's Rover Regular Fit Mid-Rise Jeans,5.0 out of 5 stars,value for money and up to the mark of customer satisfaction
,Placeholder
Spykar Men's Rover Regular Fit Mid-Rise Jeans,3.0 out of 5 stars,Quality wise it is good, but not stretchable as it says
,Arvind Shukla
Spykar Men's Rover Regular Fit Mid-Rise Jeans,4.0 out of 5 stars,Fit is great, quality looks promising but time will tell
,Maestrov
Spykar Men's Rover Regular Fit Mid-Rise Jeans,5.0 out of 5 stars,👍
,HARI OM SHARAN
Spykar Men's Rover Regular Fit Mid-Rise Jeans,1.0 out of 5 stars,Really poor material jeans. Doesn't seems like original spykar. Also, local dye on the jeans. If there would be an option to give -1 star then i would really appreciate that.
,mohd shawaj
Spykar Men's Rover Regular Fit Mid-Rise Jeans,4.0 out of 5 stars,Good fitting and value for money 🙂💰
,Amazon Customer
Spykar Men's Rover Regular Fit Mid-Rise Jeans,5.0 out of 5 stars,value for money and up to the mark of customer satisfaction
,Placeholder
Spykar Men's Rover Regular Fit Mid-Rise Jeans,3.0 out of 5 stars,Quality wise it is good, but not stretchable as it says
,Arvind Shukla
Spykar Men's Rover Regular Fit Mid-Rise Jeans,4.0 out of 5 stars,Fit is great, quality looks promising but time will tell
,Maestrov
Van Heusen Men's Slim Fit Formal Shirt,5.0 out of 5 stars,Very nice
,Jamshed Pathan
Van Heusen Men's Slim Fit Formal Shirt,4.0 out of 5 stars,Firs well and quality is good
,Lavankumar
Van Heusen Men's Slim Fit Formal Shirt,5.0 out of 5 stars,Very good well fit
,Debjyoti Chatterjee
Van Heusen Men's Slim Fit Formal Shirt,3.0 out of 5 stars,Shirt is okay, but it's not 100% cotton. It does not feel good.
,Saumy Dixit
Van Heusen Men's Slim Fit Formal Shirt,1.0 out of 5 stars,The fabric is nice, fitting is awesome, but the packaging was very poor. It was covered with thin polythene and torn at places.
,Amazon Customer
Van Heusen Men's Slim Fit Formal Shirt,5.0 out of 5 stars,Great quality. Original product.
,Shahnawaz Khan ✨️
Van Heusen Men's Slim Fit Formal Shirt,4.0 out of 5 stars,Lovely colour fabric and the self designed pattern
Very satisfying
,The product is just the way I preferred. Nice colour, self designed and the fabric was really good. But it didn't come in proper amazon packing. It came in thin flimsy polyethylene packing.
Van Heusen Men's Slim Fit Formal Shirt,5.0 out of 5 stars,It looks nice ,thank you😊
,Shubham sharma
Van Heusen Men's Slim Fit Formal Shirt,5.0 out of 5 stars,Very nice
,Jamshed Pathan
Van Heusen Men's Slim Fit Formal Shirt,4.0 out of 5 stars,Firs well and quality is good
,Lavankumar
Van Heusen Men's Slim Fit Formal Shirt,5.0 out of 5 stars,Very good well fit
,Debjyoti Chatterjee
Van Heusen Men's Slim Fit Formal Shirt,3.0 out of 5 stars,Shirt is okay, but it's not 100% cotton. It does not feel good.
,Saumy Dixit
Van Heusen Men's Slim Fit Formal Shirt,1.0 out of 5 stars,The fabric is nice, fitting is awesome, but the packaging was very poor. It was covered with thin polythene and torn at places.
,Amazon Customer
Van Heusen Men's Slim Fit Formal Shirt,5.0 out of 5 stars,Great quality. Original product.
,Shahnawaz Khan ✨️
Van Heusen Men's Slim Fit Formal Shirt,4.0 out of 5 stars,Lovely colour fabric and the self designed pattern
Very satisfying
,The product is just the way I preferred. Nice colour, self designed and the fabric was really good. But it didn't come in proper amazon packing. It came in thin flimsy polyethylene packing.
Van Heusen Men's Slim Fit Formal Shirt,5.0 out of 5 stars,It looks nice ,thank you😊
,Shubham sharma
Park Avenue Men's Slim Fit Structure Pattern Cotton Polyester Blend Semi Cutaway Collar Full Sleeve Formal Shirt,3.0 out of 5 stars,Fitting is not good, comfortable wearing, value for money, colour is good.
,Ak
Park Avenue Men's Slim Fit Structure Pattern Cotton Polyester Blend Semi Cutaway Collar Full Sleeve Formal Shirt,3.0 out of 5 stars,Fitting is not good, comfortable wearing, value for money, colour is good.
,Ak
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),5.0 out of 5 stars,I recently bought the FIVE Symbol Men's Solid Cotton Formal Shirt, and I’m quite impressed.
The cotton fabric is soft and breathable, perfect for long wear. The shirt’s classic collar and solid color give it a timeless appeal that pairs well with both formal trousers and casual pants.
It’s well-made, with a regular fit that’s comfortable and not too tight.
For the price, it offers excellent value and a stylish, professional look. If you’re looking for an affordable yet high-quality formal shirt, this one is a great choice!
,Rishav Singh
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),4.0 out of 5 stars,Quality , fitting and the material is good. Suitable for office wear.
,Mohammed Zubair
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),5.0 out of 5 stars,I am satisfied with this product. It is very comfortable to wear in hot weather. After washing it's colour did not faded. It is 100% recommended to buy this product. If you are looking for a shirt which you can use in all kind of purpose you can check it out.
,Debkumar Hembram
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),3.0 out of 5 stars,I recently purchased the Arrow Black shirt, and unfortunately, I was quite disappointed with the overall quality and fit of the product.

Firstly, the material used for the shirt felt cheap and low-quality. It was not as soft or comfortable as I expected, and it seemed to wrinkle easily even after minimal wear. The fabric also felt thin and did not hold up well after washing, which was a major letdown.

The fit of the shirt was also problematic. Despite ordering my usual size, the shirt was either too tight in some areas or too loose in others, resulting in an awkward and unflattering look. The sizing seemed inconsistent, making it difficult to find a comfortable and well-fitting option.

Moreover, the stitching and finishing of the shirt were not up to par. There were loose threads and uneven seams, which gave the impression of poor craftsmanship. The buttons also felt flimsy and prone to coming loose with regular wear.

In terms of style, the Arrow Black shirt was quite basic and lacked any unique or standout features. It did not live up to the expectations I had based on the product description and images online.

Overall, I cannot recommend the Arrow Black shirt due to its disappointing quality, inconsistent fit, and lackluster design. I would suggest looking for better alternatives with higher-quality materials and better attention to detail in terms of construction and fit.

Read more,Mari Eswar
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),1.0 out of 5 stars,This is not a dependable last minute buy, please buy in advance if you planning for a shirt for a meet or function. There are manufacturing flaws - read for details.

I have always tried to be candid with my reviews to help buyers like me.

Shirt costed 499/-(10-Jun-24) When returning amount to be refunded 424/-.

Anyways, this review is not in frustration of difference amount but the fabric and quality of stitch.

Shirt Fitting - Regular - Take a size bigger if you are not a gym freak. It was tight to me at Amrpits and Chest. In comparison to M&S White shirt combo of same size (40)

Fabric - Decent - If you are worried of your vest seen through the shirt then - Yes it can be seen.

Stitch - PATHETIC - The seam is not in line, you will see unskilled work at armpits, and Front Placket.
Desi language - Shirt ke button ka lapel peeche se stitch nahi hua tha.

Chances are if and maybe during second wash stitches may be compromised and it will not be someyou would wear again.

save your money for something more - like marks and Spencers, Park Anevue, Van Heusen etc.

Read more,Unbiased Feedback
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),5.0 out of 5 stars,Excellent
Comfort and quality
,Abdul majeed
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),4.0 out of 5 stars,It’s a fairly good product at this price . Have used it for a few days and found it to be good even after 5 washes .
,Vaibhav Shukla
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),5.0 out of 5 stars,The fit is good. The material looks to be of good quality and the fabric is breathable
,Vijay Sridhar
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),5.0 out of 5 stars,I recently bought the FIVE Symbol Men's Solid Cotton Formal Shirt, and I’m quite impressed.
The cotton fabric is soft and breathable, perfect for long wear. The shirt’s classic collar and solid color give it a timeless appeal that pairs well with both formal trousers and casual pants.
It’s well-made, with a regular fit that’s comfortable and not too tight.
For the price, it offers excellent value and a stylish, professional look. If you’re looking for an affordable yet high-quality formal shirt, this one is a great choice!
,Rishav Singh
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),4.0 out of 5 stars,Quality , fitting and the material is good. Suitable for office wear.
,Mohammed Zubair
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),5.0 out of 5 stars,I am satisfied with this product. It is very comfortable to wear in hot weather. After washing it's colour did not faded. It is 100% recommended to buy this product. If you are looking for a shirt which you can use in all kind of purpose you can check it out.
,Debkumar Hembram
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),3.0 out of 5 stars,I recently purchased the Arrow Black shirt, and unfortunately, I was quite disappointed with the overall quality and fit of the product.

Firstly, the material used for the shirt felt cheap and low-quality. It was not as soft or comfortable as I expected, and it seemed to wrinkle easily even after minimal wear. The fabric also felt thin and did not hold up well after washing, which was a major letdown.

The fit of the shirt was also problematic. Despite ordering my usual size, the shirt was either too tight in some areas or too loose in others, resulting in an awkward and unflattering look. The sizing seemed inconsistent, making it difficult to find a comfortable and well-fitting option.

Moreover, the stitching and finishing of the shirt were not up to par. There were loose threads and uneven seams, which gave the impression of poor craftsmanship. The buttons also felt flimsy and prone to coming loose with regular wear.

In terms of style, the Arrow Black shirt was quite basic and lacked any unique or standout features. It did not live up to the expectations I had based on the product description and images online.

Overall, I cannot recommend the Arrow Black shirt due to its disappointing quality, inconsistent fit, and lackluster design. I would suggest looking for better alternatives with higher-quality materials and better attention to detail in terms of construction and fit.

Read more,Mari Eswar
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),1.0 out of 5 stars,This is not a dependable last minute buy, please buy in advance if you planning for a shirt for a meet or function. There are manufacturing flaws - read for details.

I have always tried to be candid with my reviews to help buyers like me.

Shirt costed 499/-(10-Jun-24) When returning amount to be refunded 424/-.

Anyways, this review is not in frustration of difference amount but the fabric and quality of stitch.

Shirt Fitting - Regular - Take a size bigger if you are not a gym freak. It was tight to me at Amrpits and Chest. In comparison to M&S White shirt combo of same size (40)

Fabric - Decent - If you are worried of your vest seen through the shirt then - Yes it can be seen.

Stitch - PATHETIC - The seam is not in line, you will see unskilled work at armpits, and Front Placket.
Desi language - Shirt ke button ka lapel peeche se stitch nahi hua tha.

Chances are if and maybe during second wash stitches may be compromised and it will not be someyou would wear again.

save your money for something more - like marks and Spencers, Park Anevue, Van Heusen etc.

Read more,Unbiased Feedback
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),5.0 out of 5 stars,Excellent
Comfort and quality
,Abdul majeed
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),4.0 out of 5 stars,It’s a fairly good product at this price . Have used it for a few days and found it to be good even after 5 washes .
,Vaibhav Shukla
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size),5.0 out of 5 stars,The fit is good. The material looks to be of good quality and the fabric is breathable
,Vijay Sridhar
Arrow Men's Regular Fit Shirt,5.0 out of 5 stars,Value for Money-05/05
Cloth Quality-05/05
Fit-05/05
White color looks very decent
,Abhishek
Arrow Men's Regular Fit Shirt,4.0 out of 5 stars,Quality is good but its not a cotton its made of mixed cotton. overall quality is good and can be purchased at this price point. No colour fading so far after 3 wash
,Ankesh
